date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2026-01-07,Round 1,MD,KANG Mi.. / KI Dong Ju Rank 22 Elo 1927 (+15),23-21 / 18-21 / 21-14,HUANG .. / REN Xian.. Rank Elo 1760 (-20),81,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,MS,Kodai NARAOKA (8) Rank 9 Elo 2248 (+11),21-18 / 21-18,CHI Yu Jen Rank 26 Elo 2030 (-12),70,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,WS,PUSARLA V. Sindhu Rank 18 Elo 2104 (+9),21-13 / 22-20,SUNG Shuo Yun Rank 31 Elo 1832 (-11),51,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,XD,Dechapol.. / Supissar.. (3) Rank 3 Elo 2157 (+11),21-16 / 21-18,YE Hong .. / Nicole Go.. Rank 16 Elo 1927 (-12),38,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,XD,Presley S.. / Jennie GA.. Rank 32 Elo 1755 (+46),21-15 / 18-21 / 21-15,DHRUV .. / Tanisha C.. Rank 17 Elo 1872 (-38),56,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,XD,GOH Soo.. / LAI Shev.. (8) Rank 9 Elo 1965 (+14),15-21 / 21-19 / 21-14,WU Guan.. / LEE Chia .. Rank 38 Elo 1771 (-17),56,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-07,Round 1,MS,LU Guang Zu Rank 16 Elo 2125 (+20),21-17 / 21-15,NG Ka Long Angus Rank 23 Elo 2056 (-21),46,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,WS,CHEN Yu Fei (4) Rank 4 Elo 2563 (+2),10-21 / 21-13 / 21-16,Pitchamon OPATNIPUTH Rank 37 Elo 1926 (-2),64,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,MS,Victor LAI Rank 22 Elo 1992 (+35),16-21 / 23-21 / 21-7,Yushi TANAKA Rank 19 Elo 2100 (-34),73,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2455 (+3),21-18 / 21-17,CHEN Bo.. / LIU Yi Rank 9 Elo 1960 (-3),45,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,WD,Kaho OS.. / Mai TANA.. Rank 28 Elo 1797 (+26),21-12 / 20-22 / 21-11,CHANG .. / YANG Chi.. Rank 15 Elo 1723 (-30),68,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,WS,Busanan ONGBAMRUN.. Rank 19 Elo 1998 (+34),21-16 / 21-18,Supanida KATETHONG Rank 15 Elo 2100 (-33),38,https://badmintonranks.com/tournament?id=14659,6,Malaysia_Open_2026
2026-01-06,Round 1,MD,Ben LANE / Sean VEN.. Rank 16 Elo 2032 (+18),16-21 / 21-16 / 21-15,CHOON.. / Muhamma.. Rank 33 Elo 1923 (-19),69,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MD,Nur Mohd.. / TAN Wee .. Rank 28 Elo 1840 (+30),11-21 / 24-22 / 21-11,ONG Yew.. / TEO Ee Yi Rank 29 Elo 1841 (-30),52,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WD,KIM Hye .. / KONG H.. (3) Rank 3 Elo 2202 (+3),21-12 / 22-20,Julie MA.. / Ciara TOR.. Rank 40 Elo 1691 (-4),40,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WS,Line Højmark KJAERSF.. Rank 26 Elo 1867 (+28),21-13 / 21-16,HUANG Yu-Hsun Rank 40 Elo 1849 (-28),32,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,Anders ANTONSEN (3) Rank 3 Elo 2381 (+9),21-13 / 14-21 / 21-18,LOH Kean Yew Rank 10 Elo 2113 (-9),67,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WS,HAN Yue (5) Rank 5 Elo 2383 (+16),21-16 / 21-10,KIM Ga Eun Rank 16 Elo 2239 (-15),34,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WD,HSIEH P.. / HUNG E.. (7) Rank 9 Elo 1849 (+26),21-15 / 21-17,LIN Xiao .. / WANG Yu .. Rank 35 Elo 1803 (-27),34,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WD,Ririna HI.. / Kokona IS.. Rank 37 Elo 1828 (+24),21-18 / 21-15,LUI Lok L.. / TSANG Hi.. Rank 31 Elo 1748 (-28),49,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MD,MAN Wei.. / TEE Kai .. (5) Rank 5 Elo 2065 (+22),21-17 / 21-18,Kim AST.. / Anders Sk.. Rank 10 Elo 2010 (-22),42,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MD,Hiroki MI.. / Kyohei YA.. Rank 26 Elo 1925 (+18),21-10 / 22-20,Hariharan.. / M.R.ARJU.. Rank 68 Elo 1792 (-21),38,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,CHOU Tien Chen (5) Rank 6 Elo 2213 (+22),21-14 / 21-12,LIN Chun-Yi Rank 12 Elo 2165 (-22),40,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,Ayush SHETTY Rank 32 Elo 2000 (+36),21-12 / 21-17,LEE Zii Jia Rank 144 Elo 2129 (-35),39,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2207 (+15),21-12 / 21-17,Jafar HID.. / Felisha Al.. Rank 10 Elo 2058 (-16),39,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,SHI Yu Qi (1) Rank 1 Elo 2566 (+4),23-21 / 21-15,Rasmus GEMKE Rank 27 Elo 2115 (-4),52,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,XD,Marvin S.. / Thuc Phu.. Rank 40 Elo 1821 (+22),18-21 / 21-19 / 21-12,YANG Po.. / HU Ling F.. Rank 18 Elo 1710 (-27),52,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MD,GOH Sze.. / Nur IZZU.. (7) Rank 7 Elo 2033 (+18),21-15 / 21-13,Daniel LU.. / Mads VES.. Rank 27 Elo 1919 (-19),38,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,LEE Cheuk Yiu Rank 18 Elo 2053 (+47),13-21 / 21-19 / 23-21,Christo POPOV (6) Rank 7 Elo 2447 (-46),74,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,WS,Mia BLICHFELDT Rank 20 Elo 2212 (+13),21-15 / 21-23 / 22-20,Natsuki NIDAIRA Rank 28 Elo 2027 (-14),84,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,MS,Kenta NISHIMOTO Rank 14 Elo 2113 (+23),21-14 / 14-21 / 21-5,Toma Junior POPOV Rank 15 Elo 2065 (-22),60,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,XD,GUO Xin .. / CHEN Fa.. (6) Rank 6 Elo 2120 (+9),21-16 / 21-10,Alexande.. / Julie MAC.. Rank 27 Elo 1836 (-10),29,https://badmintonranks.com/tournament?id=14659,7,Malaysia_Open_2026
2026-01-06,Round 1,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2505 (+0),14-2 Ret.,WONG Ti.. / LIM Chiew.. Rank 37 Elo 1699 (-0),7,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,XD,HOO Pan.. / CHENG S.. Rank 21 Elo 1895 (+43),20-22 / 21-18 / 21-17,Mathias .. / Alexandra .. Rank 12 Elo 2098 (-39),72,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,MD,Kakeru K.. / Hiroki NIS.. Rank 34 Elo 1897 (+20),21-16 / 21-11,Takumi N.. / Yuichi SHI.. Rank 35 Elo 1791 (-23),32,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WS,Ratchanok INTANON (7) Rank 7 Elo 2222 (+5),21-11 / 21-11,Malvika BANSOD Rank 50 Elo 1857 (-6),35,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,MS,Lakshya SEN Rank 13 Elo 2260 (+8),21-16 / 15-21 / 21-14,Jia Heng Jason TEH Rank 21 Elo 1951 (-7),70,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,MD,Takuro H.. / Yugo KOB.. Rank 11 Elo 2179 (+23),18-21 / 21-7 / 21-17,LIANG W.. / WANG C.. (4) Rank 4 Elo 2138 (-22),59,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WD,Ornnicha .. / Sukitta SU.. Rank 47 Elo 1476 (+143),21-19 / 11-21 / 21-16,YEUNG .. / YEUNG .. (8) Rank 13 Elo 1834 (-54),70,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,XD,CHENG .. / ZHANG C.. Rank 14 Elo 1943 (+12),18-21 / 22-20 / 21-15,Hiroki MI.. / Nami MAT.. Rank Elo 1713 (-16),64,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,XD,TANG Ch.. / TSE Ying.. (7) Rank 8 Elo 2100 (+8),21-10 / 21-9,Jimmy W.. / LAI Pei Jin.. Rank 26 Elo 1812 (-10),34,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2363 (+2),21-8 / 21-16,Francesc.. / Jennie GA.. Rank 36 Elo 1788 (-2),36,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WS,AN Se Young (1) Rank 1 Elo 2817 (+1),19-21 / 21-16 / 21-18,Michelle LI Rank 12 Elo 2192 (-2),75,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WD,Rui HIRO.. / Sayaka H.. Rank 16 Elo 1941 (+16),21-16 / 21-11,ONG Xin .. / Carmen TI.. Rank 26 Elo 1776 (-19),44,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,XD,CHEN Ch.. / HSU Yin-.. Rank 28 Elo 1796 (+31),21-19 / 19-21 / 21-17,Mads VE.. / Christine .. Rank 24 Elo 1773 (-31),63,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WS,Nozomi OKUHARA Rank 30 Elo 2085 (+7),21-12 / 21-14,PAI Yu Po Rank 67 Elo 1750 (-9),33,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2026-01-06,Round 1,WD,JEONG .. / LEE Yeon .. Rank 19 Elo 1927 (+37),21-11 / 21-16,Arisa IGA.. / Chiharu S.. Rank 23 Elo 2049 (-35),44,https://badmintonranks.com/tournament?id=14659,8,Malaysia_Open_2026
2025-01-12,Final,MD,KIM Won .. / SEO Seun.. Rank Elo 1851 (+50),19-21 / 21-12 / 21-12,CHEN Bo.. / LIU Yi Rank 18 Elo 2061 (-44),64,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-12,Final,MS,SHI Yu Qi (1) Rank 1 Elo 2507 (+22),21-8 / 21-15,Anders ANTONSEN (2) Rank 2 Elo 2442 (-23),39,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-12,Final,XD,Dechapol.. / Supissara .. Rank 57 Elo 2117 (+49),21-13 / 19-21 / 21-18,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2458 (-48),80,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-12,Final,WS,AN Se Young (1) Rank 1 Elo 2614 (+18),21-17 / 21-7,WANG Zhi Yi (2) Rank 2 Elo 2492 (-18),45,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-12,Final,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 2081 (+29),17-21 / 21-15 / 21-15,JIA Yi Fan / ZHANG S.. Rank 129 Elo 2089 (-29),95,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,MS,Anders ANTONSEN (2) Rank 2 Elo 2424 (+18),21-14 / 21-14,Kodai NARAOKA (8) Rank 8 Elo 2300 (-18),57,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 2031 (+30),24-26 / 21-16 / 21-15,MAN Wei.. / TEE Kai .. Rank 14 Elo 2051 (-30),77,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2447 (+11),21-19 / 21-14,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2223 (-12),50,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,MS,SHI Yu Qi (1) Rank 1 Elo 2492 (+15),16-21 / 21-5 / 21-12,LI Shi Feng (7) Rank 7 Elo 2329 (-15),65,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,MD,KIM Won .. / SEO Seun.. Rank Elo 1787 (+64),21-10 / 21-15,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2213 (-49),40,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,XD,Dechapol.. / Supissara .. Rank 57 Elo 2089 (+28),17-21 / 21-12 / 21-16,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2094 (-28),63,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 2040 (+49),19-21 / 21-16 / 21-17,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2385 (-47),91,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,WS,WANG Zhi Yi (2) Rank 2 Elo 2490 (+2),21-16 / 21-12,Pornpicha CHOEIKEEW.. Rank 44 Elo 1940 (-2),39,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 2046 (+35),21-13 / 23-21,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2140 (-34),61,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-11,Semi final,WS,AN Se Young (1) Rank 1 Elo 2608 (+6),21-14 / 21-18,Ratchanok INTANON Rank 16 Elo 2227 (-6),50,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,MS,Anders ANTONSEN (2) Rank 2 Elo 2401 (+23),21-15 / 21-13,Kunlavut VITIDSARN (5) Rank 5 Elo 2357 (-23),49,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2203 (+10),26-24 / 21-15,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1957 (-11),50,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,MS,Kodai NARAOKA (8) Rank 8 Elo 2279 (+21),21-18 / 21-15,NG Ka Long Angus Rank 17 Elo 2211 (-21),61,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,MD,MAN Wei.. / TEE Kai .. Rank 14 Elo 2038 (+13),21-15 / 21-11,Christo P.. / Toma Juni.. Rank 29 Elo 1831 (-15),31,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,MD,KIM Won .. / SEO Seun.. Rank Elo 1731 (+56),21-11 / 21-7,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1891 (-42),30,https://badmintonranks.com/tournament?id=14377,1,Malaysia_Open_2025
2025-01-10,Quarter final,XD,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2211 (+12),21-11 / 21-18,Hiroki MI.. / Natsu SAI.. Rank 14 Elo 1987 (-12),36,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 2021 (+19),21-12 / 21-11,Lanny Tri.. / Siti Fadia .. Rank 80 Elo 1910 (-20),36,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2381 (+4),21-11 / 21-8,HSIEH P.. / HUNG En-.. Rank 25 Elo 1925 (-4),30,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,MS,SHI Yu Qi (1) Rank 1 Elo 2481 (+11),21-16 / 19-21 / 21-17,CHOU Tien Chen Rank 9 Elo 2248 (-11),76,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,MS,LI Shi Feng (7) Rank 7 Elo 2317 (+12),14-21 / 21-13 / 21-7,CHI Yu Jen Rank 32 Elo 2104 (-12),65,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 1999 (+32),21-17 / 21-17,Ben LANE / Sean VEN.. Rank 13 Elo 2057 (-31),43,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1885 (+55),18-21 / 21-13 / 21-19,HAN Yue (3) Rank 5 Elo 2325 (-49),52,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2444 (+3),21-19 / 21-14,YANG Po.. / HU Ling .. (6) Rank 10 Elo 1942 (-3),36,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2070 (+24),21-15 / 22-20,CHENG .. / ZHANG .. (7) Rank 11 Elo 2020 (-23),47,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2131 (+9),21-16 / 21-16,Misaki M.. / Chiharu S.. Rank Elo 1861 (-10),52,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,XD,Dechapol.. / Supissara .. Rank 57 Elo 2059 (+30),21-12 / 14-21 / 21-7,Thom GI.. / Delphine .. Rank 15 Elo 2096 (-30),54,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WS,Ratchanok INTANON Rank 16 Elo 2203 (+24),21-13 / 15-21 / 21-16,Putri Kusuma WARDANI Rank 17 Elo 2167 (-24),68,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WS,WANG Zhi Yi (2) Rank 2 Elo 2482 (+8),22-20 / 21-16,YEO Jia Min (7) Rank 12 Elo 2182 (-8),46,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1998 (+48),21-14 / 21-18,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2316 (-45),61,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-10,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2608 (+0),21-11 Ret.,ZHANG Beiwen Rank 15 Elo 2125 (-0),16,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,WS,HAN Yue (3) Rank 5 Elo 2320 (+5),21-18 / 21-11,Malvika BANSOD Rank 31 Elo 1938 (-6),37,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,MS,CHOU Tien Chen Rank 9 Elo 2236 (+12),21-9 / 22-24 / 21-18,Yushi TANAKA Rank 27 Elo 2046 (-13),66,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2194 (+9),21-15 / 21-15,Nur Mohd.. / TAN Wee .. Rank 32 Elo 1919 (-9),43,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,WD,HSIEH P.. / HUNG En-.. Rank 25 Elo 1907 (+18),20-22 / 21-14 / 21-17,CHANG .. / YANG Chi.. Rank 23 Elo 1771 (-21),67,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,MD,Christo P.. / Toma Juni.. Rank 29 Elo 1789 (+42),7-21 / 26-24 / 21-13,Daniel LU.. / Mads VES.. Rank 26 Elo 1885 (-36),62,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025
2025-01-09,Round 2,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2381 (+0),21-6 / 21-5,Vivian H.. / LIM Chiew.. Rank 43 Elo 1582 (-1),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MD,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1839 (+52),21-14 / 21-18,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2152 (-44),47,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WD,Misaki M.. / Chiharu S.. Rank Elo 1834 (+27),21-16 / 21-13,SUNG Sh.. / YU Chien .. Rank 22 Elo 1795 (-29),41,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WD,Lanny Tri.. / Siti Fadia .. Rank 80 Elo 1886 (+24),17-21 / 22-20 / 21-18,HSU Yin-.. / LIN Jhih Y.. Rank 26 Elo 1831 (-26),66,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 14 Elo 2015 (+23),21-15 / 21-13,LEE Jhe-.. / YANG Po.. (8) Rank 10 Elo 1966 (-23),31,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2064 (+6),21-10 / 21-17,Sathish K.. / Aadya VA.. Rank 34 Elo 1727 (-10),32,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1847 (+38),19-21 / 21-16 / 21-17,LIN Hsiang Ti Rank 37 Elo 1939 (-34),68,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MD,Ben LANE / Sean VEN.. Rank 13 Elo 2026 (+31),21-16 / 21-14,Sabar Ka.. / Moh Reza.. Rank 11 Elo 2094 (-31),40,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2314 (+2),21-14 / 21-10,HU Ling .. / JHENG Y.. Rank 57 Elo 1760 (-3),32,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MS,Anders ANTONSEN (2) Rank 2 Elo 2385 (+16),21-23 / 21-18 / 21-14,Koki WATANABE Rank 11 Elo 2258 (-16),81,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,ZHANG Beiwen Rank 15 Elo 2099 (+26),21-14 / 21-18,Mia BLICHFELDT Rank 27 Elo 2102 (-26),36,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MS,SHI Yu Qi (1) Rank 1 Elo 2470 (+11),21-18 / 21-16,LU Guang Zu Rank 16 Elo 2242 (-10),45,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MD,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1934 (+23),23-21 / 16-21 / 21-18,JIN Yong / KANG Min.. Rank Elo 1885 (-25),69,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,Putri Kusuma WARDANI Rank 17 Elo 2157 (+10),21-16 / 21-12,Julie Dawall JAKOBSEN Rank 36 Elo 1917 (-11),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,MS,LI Shi Feng (7) Rank 7 Elo 2307 (+10),21-8 / 15-21 / 23-21,PRANNOY H. S. Rank 26 Elo 2077 (-11),82,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,Ratchanok INTANON Rank 16 Elo 2172 (+31),21-17 / 21-14,Pornpawee CHOCHU.. (8) Rank 13 Elo 2251 (-31),37,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1978 (+20),21-19 / 21-17,KIM Hye .. / KONG He.. Rank 65 Elo 1888 (-22),59,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,AN Se Young (1) Rank 1 Elo 2606 (+2),21-15 / 21-15,NGUYEN Thuy Linh Rank 34 Elo 1987 (-2),38,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,XD,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2207 (+4),21-8 / 21-14,LU Ming .. / HUNG En-.. Rank 51 Elo 1764 (-5),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 1997 (+24),15-21 / 21-18 / 21-19,Treesa J.. / GAYATRI.. (6) Rank 11 Elo 1959 (-24),82,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025
2025-01-09,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2480 (+2),21-17 / 21-13,CHIU Pin-Chian Rank 32 Elo 1907 (-2),40,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,MS,Kunlavut VITIDSARN (5) Rank 5 Elo 2341 (+16),21-7 / 21-10,Anthony Sinisuka GINTI.. Rank 10 Elo 2201 (-16),42,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
2025-01-09,Round 2,MS,Kodai NARAOKA (8) Rank 8 Elo 2256 (+23),21-14 / 21-14,LIN Chun-Yi Rank 14 Elo 2213 (-22),43,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025
