date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
10/1/2025,Quarter final,MD,CHEN Bo Yang / LIU Yi Rank 18 Elo 1999 (+32),21-17 / 21-17,Ben LANE / Sean VENDY Rank 13 Elo 2057 (-31),43,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,CHEN Bo Yang / LIU Yi,18.0,1999,Ben LANE / Sean VENDY,13.0,2057
10/1/2025,Quarter final,WS,Pornpicha CHOEIKEEWONG Rank 44 Elo 1885 (+55),18-21 / 21-13 / 21-19,HAN Yue (3) Rank 5 Elo 2325 (-49),52,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Pornpicha CHOEIKEEWONG,44.0,1885,HAN Yue (3),5.0,2325
10/1/2025,Quarter final,XD,FENG Yan Zhe / HUANG Dong Ping (1) Rank 1 Elo 2444 (+3),21-19 / 21-14,YANG Po Hsuan / HU Ling Fang (6) Rank 10 Elo 1942 (-3),36,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,FENG Yan Zhe / HUANG Dong Ping (1),1.0,2444,YANG Po Hsuan / HU Ling Fang (6),10.0,1942
10/1/2025,Quarter final,XD,GOH Soon Huat / LAI Shevon Jemie (4) Rank 6 Elo 2070 (+24),21-15 / 22-20,CHENG Chi Ya / ZHANG .. (7) Rank 11 Elo 2020 (-23),47,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,GOH Soon Huat / LAI Shevon Jemie (4),6.0,2070,CHENG Chi Ya / ZHANG .. (7),11.0,2020
10/1/2025,Quarter final,WD,LI Yi jing / LUO Xu Min (4) Rank 7 Elo 2131 (+9),21-16 / 21-16,Misaki MATSUTOMO / Chiharu SHIDA Rank Elo 1861 (-10),52,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,LI Yi jing / LUO Xu Min (4),7.0,2131,Misaki MATSUTOMO / Chiharu SHIDA,,1861
10/1/2025,Quarter final,XD,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL Rank 57 Elo 2059 (+30),21-12 / 14-21 / 21-7,Thom GICQUEL / Delphine DELRUE Rank 15 Elo 2096 (-30),54,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL,57.0,2059,Thom GICQUEL / Delphine DELRUE,15.0,2096
10/1/2025,Quarter final,WS,Ratchanok INTANON Rank 16 Elo 2203 (+24),21-13 / 15-21 / 21-16,Putri Kusuma WARDANI Rank 17 Elo 2167 (-24),68,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Ratchanok INTANON,16.0,2203,Putri Kusuma WARDANI,17.0,2167
10/1/2025,Quarter final,WS,WANG Zhi Yi (2) Rank 2 Elo 2482 (+8),22-20 / 21-16,YEO Jia Min (7) Rank 12 Elo 2182 (-8),46,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,WANG Zhi Yi (2),2.0,2482,YEO Jia Min (7),12.0,2182
10/1/2025,Quarter final,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO Rank 93 Elo 1998 (+48),21-14 / 21-18,BAEK Ha Na / LEE So Hee (2) Rank 2 Elo 2316 (-45),61,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Yuki FUKUSHIMA / Mayu MATSUMOTO,93.0,1998,BAEK Ha Na / LEE So Hee (2),2.0,2316
10/1/2025,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2608 (+0),21-11 Ret.,ZHANG Beiwen Rank 15 Elo 2125 (-0),16,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,AN Se Young (1),1.0,2608,ZHANG Beiwen,15.0,2125
9/1/2025,Round 2,WS,HAN Yue (3) Rank 5 Elo 2320 (+5),21-18 / 21-11,Malvika BANSOD Rank 31 Elo 1938 (-6),37,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,HAN Yue (3),5.0,2320,Malvika BANSOD,31.0,1938
9/1/2025,Round 2,MS,CHOU Tien Chen Rank 9 Elo 2236 (+12),21-9 / 22-24 / 21-18,Yushi TANAKA Rank 27 Elo 2046 (-13),66,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,CHOU Tien Chen,9.0,2236,Yushi TANAKA,27.0,2046
9/1/2025,Round 2,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY (7) Rank 9 Elo 2194 (+9),21-15 / 21-15,Nur Mohd Azriyn Ayub / TAN Wee Kiong Rank 32 Elo 1919 (-9),43,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Satwiksairaj RANKIREDDY / Chirag SHETTY (7),9.0,2194,Nur Mohd Azriyn Ayub / TAN Wee Kiong,32.0,1919
9/1/2025,Round 2,WD,HSIEH Pei Lan / HUNG En-Tzu Rank 25 Elo 1907 (+18),20-22 / 21-14 / 21-17,CHANG Tak Ching / YANG Ching Tun Rank 23 Elo 1771 (-21),67,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,HSIEH Pei Lan / HUNG En-Tzu,25.0,1907,CHANG Tak Ching / YANG Ching Tun,23.0,1771
9/1/2025,Round 2,MD,Christo POPOV / Toma Junior POPOV Rank 29 Elo 1789 (+42),7-21 / 26-24 / 21-13,Daniel LUNDGAARD / Mads VESTERGAARD Rank 26 Elo 1885 (-36),62,https://badmintonranks.com/tournament?id=14377,2,Malaysia_Open_2025,Christo POPOV / Toma Junior POPOV,29.0,1789,Daniel LUNDGAARD / Mads VESTERGAARD,26.0,1885
9/1/2025,Round 2,WD,LIU Sheng Shu / TAN Ning (1) Rank 1 Elo 2381 (+0),21-6 / 21-5,Vivian HO / LIM Chiew Sien Rank 43 Elo 1582 (-1),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,LIU Sheng Shu / TAN Ning (1),1.0,2381,Vivian HO / LIM Chiew Sien,43.0,1582
9/1/2025,Round 2,MD,LEE Fang Jen / LEE Fang Chih Rank 27 Elo 1839 (+52),21-14 / 21-18,Aaron CHIA / SOH Wooi Yik (5) Rank 6 Elo 2152 (-44),47,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,LEE Fang Jen / LEE Fang Chih,27.0,1839,Aaron CHIA / SOH Wooi Yik (5),6.0,2152
9/1/2025,Round 2,WD,Misaki MATSUTOMO / Chiharu SHIDA Rank Elo 1834 (+27),21-16 / 21-13,SUNG Shuo Yun / YU Chien Hui Rank 22 Elo 1795 (-29),41,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Misaki MATSUTOMO / Chiharu SHIDA,,1834,SUNG Shuo Yun / YU Chien Hui,22.0,1795
9/1/2025,Round 2,WD,Lanny Tria MAYASARI / Siti Fadia Silva RAMADHANTI Rank 80 Elo 1886 (+24),17-21 / 22-20 / 21-18,HSU Yin-Hui / LIN Jhih Yong Rank 26 Elo 1831 (-26),66,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Lanny Tria MAYASARI / Siti Fadia Silva RAMADHANTI,80.0,1886,HSU Yin-Hui / LIN Jhih Yong,26.0,1831
9/1/2025,Round 2,MD,MAN Wei Chong / TEE Kai Wun Rank 14 Elo 2015 (+23),21-15 / 21-13,LEE Jhe-Huei / YANG Po Hsuan (8) Rank 10 Elo 1966 (-23),31,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,MAN Wei Chong / TEE Kai Wun,14.0,2015,LEE Jhe-Huei / YANG Po Hsuan (8),10.0,1966
9/1/2025,Round 2,XD,GOH Soon Huat / LAI Shevon Jemie (4) Rank 6 Elo 2064 (+6),21-10 / 21-17,Sathish Kumar KARUNAKARAN / Aadya VARIYATH Rank 34 Elo 1727 (-10),32,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,GOH Soon Huat / LAI Shevon Jemie (4),6.0,2064,Sathish Kumar KARUNAKARAN / Aadya VARIYATH,34.0,1727
9/1/2025,Round 2,WS,Pornpicha CHOEIKEEWONG Rank 44 Elo 1847 (+38),19-21 / 21-16 / 21-17,LIN Hsiang Ti Rank 37 Elo 1939 (-34),68,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Pornpicha CHOEIKEEWONG,44.0,1847,LIN Hsiang Ti,37.0,1939
9/1/2025,Round 2,MD,Ben LANE / Sean VENDY Rank 13 Elo 2026 (+31),21-16 / 21-14,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI Rank 11 Elo 2094 (-31),40,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Ben LANE / Sean VENDY,13.0,2026,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,11.0,2094
9/1/2025,Round 2,WD,BAEK Ha Na / LEE So Hee (2) Rank 2 Elo 2314 (+2),21-14 / 21-10,HU Ling Fang / JHENG Yu Chieh Rank 57 Elo 1760 (-3),32,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,BAEK Ha Na / LEE So Hee (2),2.0,2314,HU Ling Fang / JHENG Yu Chieh,57.0,1760
9/1/2025,Round 2,MS,Anders ANTONSEN (2) Rank 2 Elo 2385 (+16),21-23 / 21-18 / 21-14,Koki WATANABE Rank 11 Elo 2258 (-16),81,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Anders ANTONSEN (2),2.0,2385,Koki WATANABE,11.0,2258
9/1/2025,Round 2,WS,ZHANG Beiwen Rank 15 Elo 2099 (+26),21-14 / 21-18,Mia BLICHFELDT Rank 27 Elo 2102 (-26),36,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,ZHANG Beiwen,15.0,2099,Mia BLICHFELDT,27.0,2102
9/1/2025,Round 2,MS,SHI Yu Qi (1) Rank 1 Elo 2470 (+11),21-18 / 21-16,LU Guang Zu Rank 16 Elo 2242 (-10),45,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,SHI Yu Qi (1),1.0,2470,LU Guang Zu,16.0,2242
9/1/2025,Round 2,MD,ONG Yew Sin / TEO Ee Yi Rank 24 Elo 1934 (+23),23-21 / 16-21 / 21-18,JIN Yong / KANG Min Hyuk Rank Elo 1885 (-25),69,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,ONG Yew Sin / TEO Ee Yi,24.0,1934,JIN Yong / KANG Min Hyuk,,1885
9/1/2025,Round 2,WS,Putri Kusuma WARDANI Rank 17 Elo 2157 (+10),21-16 / 21-12,Julie Dawall JAKOBSEN Rank 36 Elo 1917 (-11),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Putri Kusuma WARDANI,17.0,2157,Julie Dawall JAKOBSEN,36.0,1917
9/1/2025,Round 2,MS,LI Shi Feng (7) Rank 7 Elo 2307 (+10),21-8 / 15-21 / 23-21,PRANNOY H. S. Rank 26 Elo 2077 (-11),82,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,LI Shi Feng (7),7.0,2307,PRANNOY H. S.,26.0,2077
9/1/2025,Round 2,WS,Ratchanok INTANON Rank 16 Elo 2172 (+31),21-17 / 21-14,Pornpawee CHOCHUWONG (8) Rank 13 Elo 2251 (-31),37,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Ratchanok INTANON,16.0,2172,Pornpawee CHOCHUWONG (8),13.0,2251
9/1/2025,Round 2,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO Rank 93 Elo 1978 (+20),21-19 / 21-17,KIM Hye Rin / KONG Hee Yong Rank 65 Elo 1888 (-22),59,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,Yuki FUKUSHIMA / Mayu MATSUMOTO,93.0,1978,KIM Hye Rin / KONG Hee Yong,65.0,1888
9/1/2025,Round 2,WS,AN Se Young (1) Rank 1 Elo 2606 (+2),21-15 / 21-15,NGUYEN Thuy Linh Rank 34 Elo 1987 (-2),38,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,AN Se Young (1),1.0,2606,NGUYEN Thuy Linh,34.0,1987
9/1/2025,Round 2,XD,CHEN Tang Jie / TOH Ee Wei (3) Rank 5 Elo 2207 (+4),21-8 / 21-14,LU Ming Yang / HUNG En-Tzu Rank 51 Elo 1764 (-5),30,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,CHEN Tang Jie / TOH Ee Wei (3),5.0,2207,LU Ming Yang / HUNG En-Tzu,51.0,1764
9/1/2025,Round 2,WD,JIA Yi Fan / ZHANG Shu Xian Rank 129 Elo 1997 (+24),15-21 / 21-18 / 21-19,Treesa JOLLY / GAYATRI GOPICHAND (6) Rank 11 Elo 1959 (-24),82,https://badmintonranks.com/tournament?id=14377,3,Malaysia_Open_2025,JIA Yi Fan / ZHANG Shu Xian,129.0,1997,Treesa JOLLY / GAYATRI GOPICHAND (6),11.0,1959
9/1/2025,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2480 (+2),21-17 / 21-13,CHIU Pin-Chian Rank 32 Elo 1907 (-2),40,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,WANG Zhi Yi (2),2.0,2480,CHIU Pin-Chian,32.0,1907
9/1/2025,Round 2,MS,Kunlavut VITIDSARN (5) Rank 5 Elo 2341 (+16),21-7 / 21-10,Anthony Sinisuka GINTING Rank 10 Elo 2201 (-16),42,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Kunlavut VITIDSARN (5),5.0,2341,Anthony Sinisuka GINTING,10.0,2201
9/1/2025,Round 2,MS,Kodai NARAOKA (8) Rank 8 Elo 2256 (+23),21-14 / 21-14,LIN Chun-Yi Rank 14 Elo 2213 (-22),43,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Kodai NARAOKA (8),8.0,2256,LIN Chun-Yi,14.0,2213
9/1/2025,Round 2,MS,CHI Yu Jen Rank 32 Elo 2073 (+31),15-21 / 21-14 / 21-12,LEE Cheuk Yiu Rank 21 Elo 2139 (-31),57,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,CHI Yu Jen,32.0,2073,LEE Cheuk Yiu,21.0,2139
9/1/2025,Round 2,WD,LI Yi jing / LUO Xu Min (4) Rank 7 Elo 2116 (+15),11-21 / 21-16 / 21-7,Benyapa AIMSAARD / Nuntakarn AIMSAARD Rank 18 Elo 1960 (-15),60,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,LI Yi jing / LUO Xu Min (4),7.0,2116,Benyapa AIMSAARD / Nuntakarn AIMSAARD,18.0,1960
9/1/2025,Round 2,XD,YANG Po Hsuan / HU Ling Fang (6) Rank 10 Elo 1928 (+14),16-21 / 21-9 / 24-22,Callum HEMMING / Estelle VAN ZANDT Rank 35 Elo 1753 (-19),57,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,YANG Po Hsuan / HU Ling Fang (6),10.0,1928,Callum HEMMING / Estelle VAN ZANDT,35.0,1753
9/1/2025,Round 2,XD,Thom GICQUEL / Delphine DELRUE Rank 15 Elo 2071 (+25),18-21 / 21-12 / 22-20,GUO Xin Wa / CHEN Fang Hui (8) Rank 12 Elo 2061 (-25),77,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Thom GICQUEL / Delphine DELRUE,15.0,2071,GUO Xin Wa / CHEN Fang Hui (8),12.0,2061
9/1/2025,Round 2,MD,KIM Won Ho / SEO Seung Jae Rank Elo 1635 (+96),21-17 / 21-16,LIANG Wei Keng / WANG Chang (2) Rank 2 Elo 2270 (-50),39,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,KIM Won Ho / SEO Seung Jae,,1635,LIANG Wei Keng / WANG Chang (2),2.0,2270
9/1/2025,Round 2,XD,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL Rank 57 Elo 2013 (+46),21-14 / 21-19,JIANG Zhen Bang / WEI Ya Xin (2) Rank 2 Elo 2346 (-44),32,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL,57.0,2013,JIANG Zhen Bang / WEI Ya Xin (2),2.0,2346
9/1/2025,Round 2,WS,YEO Jia Min (7) Rank 12 Elo 2148 (+34),21-14 / 21-10,GAO Fang jie Rank 18 Elo 2271 (-33),33,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,YEO Jia Min (7),12.0,2148,GAO Fang jie,18.0,2271
9/1/2025,Round 2,XD,FENG Yan Zhe / HUANG Dong Ping (1) Rank 1 Elo 2443 (+1),21-11 / 21-10,Alexander DUNN / Julie MACPHERSON Rank 50 Elo 1752 (-1),34,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,FENG Yan Zhe / HUANG Dong Ping (1),1.0,2443,Alexander DUNN / Julie MACPHERSON,50.0,1752
9/1/2025,Round 2,MS,NG Ka Long Angus Rank 17 Elo 2190 (+21),23-21 / 10-21 / 21-17,Toma Junior POPOV Rank 19 Elo 2136 (-22),84,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,NG Ka Long Angus,17.0,2190,Toma Junior POPOV,19.0,2136
9/1/2025,Round 2,XD,CHENG Chi Ya / ZHANG .. (7) Rank 11 Elo 2006 (+14),21-13 / 22-20,Dhruv KAPILA / Tanisha CRASTO Rank 69 Elo 1833 (-16),44,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,CHENG Chi Ya / ZHANG .. (7),11.0,2006,Dhruv KAPILA / Tanisha CRASTO,69.0,1833
9/1/2025,Round 2,MD,CHEN Bo Yang / LIU Yi Rank 18 Elo 1969 (+30),21-17 / 16-21 / 21-15,CHIU Hsiang Chieh / WANG Chang Rank 35 Elo 2008 (-30),59,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,CHEN Bo Yang / LIU Yi,18.0,1969,CHIU Hsiang Chieh / WANG Chang,35.0,2008
9/1/2025,Round 2,XD,Hiroki MIDORIKAWA / Natsu SAITO Rank 14 Elo 1958 (+29),21-17 / 21-17,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA (5) Rank 8 Elo 1991 (-29),42,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Hiroki MIDORIKAWA / Natsu SAITO,14.0,1958,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA (5),8.0,1991
8/1/2025,Round 1,WD,HU Ling Fang / JHENG Yu Chieh Rank 57 Elo 1744 (+16),14-21 / 17-18 Ret.,Setyana MAPASA / Sara THYGESEN Rank Elo 1781 (-15),40,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,HU Ling Fang / JHENG Yu Chieh,57.0,1744,Setyana MAPASA / Sara THYGESEN,,1781
8/1/2025,Round 1,MD,Nur Mohd Azriyn Ayub / TAN Wee Kiong Rank 32 Elo 1904 (+15),21-15 / 12-21 / 21-18,XIE Hao Nan / ZENG Wei Han Rank 40 Elo 1734 (-20),60,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Nur Mohd Azriyn Ayub / TAN Wee Kiong,32.0,1904,XIE Hao Nan / ZENG Wei Han,40.0,1734
8/1/2025,Round 1,WS,Julie Dawall JAKOBSEN Rank 36 Elo 1904 (+13),21-14 / 21-12,AAKARSHI KASHYAP Rank 46 Elo 1691 (-19),36,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Julie Dawall JAKOBSEN,36.0,1904,AAKARSHI KASHYAP,46.0,1691
8/1/2025,Round 1,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY (7) Rank 9 Elo 2191 (+3),21-10 / 16-21 / 21-5,LU Ming Yang / TANG Kai .. Rank 43 Elo 1705 (-5),56,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,Satwiksairaj RANKIREDDY / Chirag SHETTY (7),9.0,2191,LU Ming Yang / TANG Kai ..,43.0,1705
8/1/2025,Round 1,MD,LEE Fang Jen / LEE Fang Chih Rank 27 Elo 1811 (+28),21-16 / 21-12,LIU Kuan Han / YANG Po Hsuan Rank 33 Elo 1771 (-30),37,https://badmintonranks.com/tournament?id=14377,4,Malaysia_Open_2025,LEE Fang Jen / LEE Fang Chih,27.0,1811,LIU Kuan Han / YANG Po Hsuan,33.0,1771
8/1/2025,Round 1,WD,SUNG Shuo Yun / YU Chien Hui Rank 22 Elo 1778 (+17),21-15 / 21-15,ONG Xin Yee / Carmen TING Rank 125 Elo 1597 (-29),39,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,SUNG Shuo Yun / YU Chien Hui,22.0,1778,ONG Xin Yee / Carmen TING,125.0,1597
8/1/2025,Round 1,WD,BAEK Ha Na / LEE So Hee (2) Rank 2 Elo 2313 (+1),21-9 / 21-6,Paulina CHALUPSKA / Kornelia MARCHEWKA Rank 69 Elo 1663 (-2),25,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,BAEK Ha Na / LEE So Hee (2),2.0,2313,Paulina CHALUPSKA / Kornelia MARCHEWKA,69.0,1663
8/1/2025,Round 1,WS,Pornpawee CHOCHUWONG (8) Rank 13 Elo 2247 (+4),21-17 / 18-21 / 21-8,Anupama UPADHYAYA Rank 45 Elo 1796 (-4),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Pornpawee CHOCHUWONG (8),13.0,2247,Anupama UPADHYAYA,45.0,1796
8/1/2025,Round 1,MD,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI Rank 11 Elo 2092 (+2),7-12 Ret.,Rasmus KJÆR / Frederik SØGAARD Rank 15 Elo 1887 (-3),12,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,11.0,2092,Rasmus KJÆR / Frederik SØGAARD,15.0,1887
8/1/2025,Round 1,XD,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL Rank 57 Elo 1995 (+18),21-12 / 21-14,YE Hong / Nicole Gonzales CHAN Rank 64 Elo 1875 (-19),29,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Dechapol PUAVARANUKROH / Supissara PACHARAMONGKOL,57.0,1995,YE Hong / Nicole Gonzales CHAN,64.0,1875
8/1/2025,Round 1,MD,Aaron CHIA / SOH Wooi Yik (5) Rank 6 Elo 2148 (+4),21-15 / 16-21 / 21-10,CHEN Zhi Xian / Presley SHIN Jian Da Rank 37 Elo 1740 (-6),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Aaron CHIA / SOH Wooi Yik (5),6.0,2148,CHEN Zhi Xian / Presley SHIN Jian Da,37.0,1740
8/1/2025,Round 1,XD,GUO Xin Wa / CHEN Fang Hui (8) Rank 12 Elo 2049 (+12),21-13 / 21-16,CHEN Ching Chen / HSU Yin-Hui Rank 30 Elo 1840 (-14),34,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,GUO Xin Wa / CHEN Fang Hui (8),12.0,2049,CHEN Ching Chen / HSU Yin-Hui,30.0,1840
8/1/2025,Round 1,MS,LIN Chun-Yi Rank 14 Elo 2193 (+20),9-21 / 21-18 / 21-7,Rasmus GEMKE Rank 30 Elo 2127 (-21),58,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,LIN Chun-Yi,14.0,2193,Rasmus GEMKE,30.0,2127
8/1/2025,Round 1,WD,Misaki MATSUTOMO / Chiharu SHIDA Rank Elo 1800 (+34),23-21 / 21-12,Tanisha CRASTO / Ashwini PONNAPPA (8) Rank 16 Elo 1823 (-33),49,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Misaki MATSUTOMO / Chiharu SHIDA,,1800,Tanisha CRASTO / Ashwini PONNAPPA (8),16.0,1823
8/1/2025,Round 1,MD,JIN Yong / KANG Min Hyuk Rank Elo 1868 (+17),21-18 / 21-14,CHEN Zhi Xian / LIN Yu Chieh Rank 39 Elo 1716 (-23),39,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,JIN Yong / KANG Min Hyuk,,1868,CHEN Zhi Xian / LIN Yu Chieh,39.0,1716
8/1/2025,Round 1,XD,JIANG Zhen Bang / WEI Ya Xin (2) Rank 2 Elo 2343 (+3),18-21 / 21-8 / 23-21,Ruttanapon KETSAOPAR / Jhenicha SUDJAIPRAPARAT Rank 26 Elo 1869 (-4),55,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,JIANG Zhen Bang / WEI Ya Xin (2),2.0,2343,Ruttanapon KETSAOPAR / Jhenicha SUDJAIPRAPARAT,26.0,1869
8/1/2025,Round 1,MD,ONG Yew Sin / TEO Ee Yi Rank 24 Elo 1889 (+45),15-21 / 21-17 / 21-13,Fajar ALFIAN / Muhammad Shohibul FIKRI (4) Rank 4 Elo 2117 (-40),62,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,ONG Yew Sin / TEO Ee Yi,24.0,1889,Fajar ALFIAN / Muhammad Shohibul FIKRI (4),4.0,2117
8/1/2025,Round 1,WS,HAN Yue (3) Rank 5 Elo 2315 (+5),22-20 / 21-7,PAI Yu Po Rank 30 Elo 1900 (-5),38,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,HAN Yue (3),5.0,2315,PAI Yu Po,30.0,1900
8/1/2025,Round 1,WS,CHIU Pin-Chian Rank 32 Elo 1889 (+18),21-11 / 19-21 / 21-17,Lauren LAM Rank 41 Elo 1759 (-22),56,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,CHIU Pin-Chian,32.0,1889,Lauren LAM,41.0,1759
8/1/2025,Round 1,MS,Anders ANTONSEN (2) Rank 2 Elo 2379 (+6),21-17 / 21-10,WANG Tzu Wei Rank 24 Elo 2009 (-5),46,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Anders ANTONSEN (2),2.0,2379,WANG Tzu Wei,24.0,2009
8/1/2025,Round 1,MS,Kodai NARAOKA (8) Rank 8 Elo 2244 (+12),23-21 / 21-9,Christo POPOV Rank 25 Elo 2042 (-12),41,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Kodai NARAOKA (8),8.0,2244,Christo POPOV,25.0,2042
8/1/2025,Round 1,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO Rank 93 Elo 1969 (+9),21-16 / 21-17,Julie MACPHERSON / Ciara TORRANCE Rank 41 Elo 1701 (-14),43,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Yuki FUKUSHIMA / Mayu MATSUMOTO,93.0,1969,Julie MACPHERSON / Ciara TORRANCE,41.0,1701
8/1/2025,Round 1,WS,Malvika BANSOD Rank 31 Elo 1913 (+25),21-15 / 21-16,GOH Jin Wei Rank 42 Elo 1876 (-26),45,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Malvika BANSOD,31.0,1913,GOH Jin Wei,42.0,1876
8/1/2025,Round 1,XD,Thom GICQUEL / Delphine DELRUE Rank 15 Elo 2063 (+8),21-9 / 21-12,Mads VESTERGAARD / Christine BUSCH Rank 28 Elo 1758 (-11),34,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,Thom GICQUEL / Delphine DELRUE,15.0,2063,Mads VESTERGAARD / Christine BUSCH,28.0,1758
8/1/2025,Round 1,WD,LI Yi jing / LUO Xu Min (4) Rank 7 Elo 2112 (+4),21-14 / 21-14,FAN Ka Yan / YAU Mau Ying Rank 63 Elo 1697 (-7),35,https://badmintonranks.com/tournament?id=14377,5,Malaysia_Open_2025,LI Yi jing / LUO Xu Min (4),7.0,2112,FAN Ka Yan / YAU Mau Ying,63.0,1697
