date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2025-08-25,Round 1,MD,HUNG K.. / LUI Chun .. Rank 117 Elo 1674 (+40),21-16 / 21-15,Kevin LEE / Ty Alexan.. Rank 45 Elo 1630 (-45),27,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MS,Kalle KOLJONEN Rank 54 Elo 1819 (+24),21-12 / 10-21 / 21-19,Harry HUANG Rank 65 Elo 1734 (-29),65,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,WD,Lucie AM.. / Caroline R.. Rank 63 Elo 1589 (+57),14-21 / 21-13 / 21-13,Paulina C.. / Kornelia M.. Rank 36 Elo 1575 (-60),54,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MD,Malik BO.. / Kenneth N.. Rank 66 Elo 1606 (+54),21-11 / 21-14,Jonathan .. / Christoph.. Rank 99 Elo 1591 (-57),30,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MS,NG Ka Long Angus Rank 22 Elo 2076 (+5),16-21 / 21-15 / 21-7,Collins Valentine FILIMO.. Rank 138 Elo 1705 (-9),40,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MS,SHI Yu Qi (1) Rank 1 Elo 2542 (+4),21-17 / 21-19,Lakshya SEN Rank 21 Elo 2114 (-5),54,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,WS,Julie Dawall JAKOBSEN Rank 32 Elo 1906 (+8),21-10 / 21-16,Milena SCHNIDER Rank 120 Elo 1576 (-16),34,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MS,Alex LANIER (7) Rank 7 Elo 2309 (+3),21-12 / 22-20,Kantaphon WANGCHA.. Rank 46 Elo 1831 (-4),47,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MD,Christoph.. / Matthew .. Rank 40 Elo 1717 (+31),21-14 / 21-14,Daniel F.. / Rodrigo S.. Rank 90 Elo 1634 (-40),40,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MD,Jiří KRÁL / Ondřej KR.. Rank 71 Elo 1645 (+61),20-22 / 21-13 / 21-18,Fabricio .. / Davi SILVA Rank 67 Elo 1723 (-48),57,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,WS,NGUYEN Thuy Linh Rank 22 Elo 1995 (+39),21-17 / 21-18,Ratchanok INTANON (10) Rank 10 Elo 2141 (-37),45,https://badmintonranks.com/tournament?id=14522,12,BWF World Championships 2025
2025-08-25,Round 1,MD,Eloi ADAM / Leo ROSS.. Rank 39 Elo 1802 (+22),21-17 / 21-14,Rory EAS.. / Alex GRE.. Rank 53 Elo 1678 (-30),41,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,LEE Chia Hao Rank 20 Elo 2104 (+4),24-22 / 21-11,Giovanni TOTI Rank 136 Elo 1676 (-7),36,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,CHEN Yu Fei (4) Rank 4 Elo 2630 (+0),21-10 / 21-12,Anna TATRANOVA Rank 90 Elo 1631 (-0),35,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,Julien CARRAGGI Rank 59 Elo 1752 (+34),22-20 / 16-21 / 21-9,LE Duc Phat Rank 69 Elo 1726 (-36),56,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,Christo POPOV (10) Rank 10 Elo 2215 (+2),21-15 / 21-16,PUI Pang Fong Rank 126 Elo 1681 (-4),44,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,Busanan ONGBAMRUN.. Rank 18 Elo 1997 (+6),21-12 / 21-8,Tereza ŠVÁBÍKOVÁ Rank 92 Elo 1635 (-11),30,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,Ozge BAYRAK Rank 106 Elo 1812 (+32),21-10 / 21-14,Tiffany HO Rank 143 Elo 1801 (-33),34,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WD,Airah Ma.. / Eleanor C.. Rank 99 Elo 1500 (+79),21-12 / 21-7,Taabia K.. / Mysha O.. Rank 78 Elo 1500 (-79),20,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,Mia BLICHFELDT Rank 26 Elo 2036 (+16),21-9 / 21-19,SUNG Shuo Yun Rank 25 Elo 1886 (-18),45,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,LU Guang Zu (11) Rank 11 Elo 2215 (+11),16-21 / 22-20 / 21-14,Jia Heng Jason TEH Rank 24 Elo 1992 (-12),75,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,Victor LAI Rank 51 Elo 1934 (+25),21-13 / 21-2,Edward LAU Rank 135 Elo 1889 (-26),32,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,Michelle LI (16) Rank 16 Elo 2080 (+25),21-15 / 21-14,Natsuki NIDAIRA Rank 20 Elo 2060 (-25),46,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,Kirsty GILMOUR Rank 31 Elo 1904 (+14),21-5 / 21-12,Fadilah Shamika MOHA.. Rank 166 Elo 1699 (-20),25,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MD,KIM Gi Ju.. / KIM Sa R.. Rank 72 Elo 1843 (+9),23-21 / 21-17,LAW Che.. / YEUNG S.. Rank 165 Elo 1531 (-20),41,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,Aria DINATA Rank 85 Elo 1795 (+26),21-16 / 16-21 / 21-14,Dicky Dwi PANGESTU Rank 93 Elo 1710 (-31),67,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,LOH Kean Yew (9) Rank 9 Elo 2258 (+3),21-15 / 21-12,Georges Julien PAUL Rank Elo 1764 (-4),31,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WS,YEO Jia Min (13) Rank 13 Elo 2169 (+2),21-7 / 21-10,THET Htar Thuzar Rank 93 Elo 1586 (-4),31,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,JEON Hyeok Jin Rank 38 Elo 1956 (+47),21-17 / 21-11,LEE Zii Jia Rank 52 Elo 2221 (-43),41,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WD,Selin HÜ.. / Amelie LE.. Rank 82 Elo 1573 (+67),21-19 / 21-18,Jaqueline.. / Samia LIM.. Rank 64 Elo 1598 (-62),41,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,MS,WENG Hong Yang (16) Rank 16 Elo 2223 (+5),21-7 / 21-12,Jack YU Rank 134 Elo 1810 (-5),32,https://badmintonranks.com/tournament?id=14522,13,BWF World Championships 2025
2025-08-25,Round 1,WD,LUI Lok L.. / TSANG Hi.. Rank 26 Elo 1752 (+14),21-10 / 21-10,Cloé BRA.. / Julie FRA.. Rank 103 Elo 1500 (-30),27,https://badmintonranks.com/tournament?id=14522,14,BWF World Championships 2025
2025-08-25,Round 1,WS,Ishika JAISWAL Rank 67 Elo 1710 (+45),21-19 / 15-21 / 22-20,Stefani STOEVA Rank 88 Elo 1744 (-41),54,https://badmintonranks.com/tournament?id=14522,14,BWF World Championships 2025
2025-08-25,Round 1,WS,Pornpawee CHOCHU.. (6) Rank 6 Elo 2261 (+2),21-14 / 21-8,Yue Yann Jaslyn HOOI Rank 98 Elo 1622 (-3),33,https://badmintonranks.com/tournament?id=14522,14,BWF World Championships 2025
2025-08-25,Round 1,MD,Junaidi A.. / YAP Roy .. Rank 22 Elo 1923 (+16),21-5 / 21-13,Kenya MI.. / Hiroki OK.. Rank 34 Elo 1750 (-20),27,https://badmintonranks.com/tournament?id=14522,14,BWF World Championships 2025
2025-08-25,Round 1,MS,Yushi TANAKA Rank 27 Elo 2015 (+46),19-21 / 21-11 / 21-15,LI Shi Feng (4) Rank 4 Elo 2313 (-45),71,https://badmintonranks.com/tournament?id=14522,14,BWF World Championships 2025
2023-08-27,Final,MD,KANG Mi.. / SEO Seu.. (9) Rank 6 Elo 2260 (+20),14-21 / 21-15 / 21-17,Kim AST.. / Anders S.. (11) Rank 11 Elo 2150 (-20),69,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-27,Final,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2403 (+24),19-21 / 21-18 / 21-7,Kodai NARAOKA (4) Rank 4 Elo 2349 (-24),109,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-27,Final,WS,AN Se Young (1) Rank 1 Elo 2752 (+11),21-12 / 21-10,Carolina MARIN (6) Rank 6 Elo 2502 (-11),42,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-27,Final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2408 (+11),21-16 / 21-12,Apriyani .. / Siti Fadia.. (11) Rank 12 Elo 2145 (-10),42,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-27,Final,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2228 (+43),21-17 / 10-21 / 21-18,ZHENG .. / HUANG .. (1) Rank 1 Elo 2418 (-43),59,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,MS,Kodai NARAOKA (4) Rank 4 Elo 2317 (+32),25-23 / 21-12,Anders ANTONSEN (12) Rank 12 Elo 2366 (-32),70,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,MD,KANG Mi.. / SEO Seu.. (9) Rank 6 Elo 2239 (+21),23-21 / 21-13,Aaron CH.. / SOH Wo.. (4) Rank 4 Elo 2159 (-22),42,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2375 (+28),18-21 / 21-13 / 21-14,PRANNOY H. S. (9) Rank 9 Elo 2377 (-28),76,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,WS,AN Se Young (1) Rank 1 Elo 2739 (+13),21-19 / 21-15,CHEN Yu Fei (3) Rank 3 Elo 2533 (-13),58,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,MD,Kim AST.. / Anders S.. (11) Rank 11 Elo 2116 (+34),17-21 / 21-18 / 21-19,LIANG W.. / WANG C.. (3) Rank 3 Elo 2186 (-34),64,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,WS,Carolina MARIN (6) Rank 6 Elo 2471 (+31),23-21 / 21-13,Akane YAMAGUCHI (2) Rank 2 Elo 2512 (-31),53,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2408 (+10),21-18 / 21-16,JIANG Zh.. / WEI Ya X.. (8) Rank 7 Elo 2150 (-11),37,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,WD,Apriyani .. / Siti Fadia.. (11) Rank 12 Elo 2100 (+45),21-9 / 22-20,KIM So Y.. / KONG H.. (3) Rank 3 Elo 2335 (-44),52,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2190 (+38),21-15 / 21-13,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2326 (-38),37,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-26,Semi final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2400 (+8),21-14 / 21-16,ZHANG .. / ZHENG .. (6) Rank 6 Elo 2091 (-8),47,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,MS,Kodai NARAOKA (4) Rank 4 Elo 2287 (+30),21-10 / 21-19,SHI Yu Qi (8) Rank 8 Elo 2315 (-29),48,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,MS,Anders ANTONSEN (12) Rank 12 Elo 2352 (+14),21-10 / 21-7,Kenta NISHIMOTO (14) Rank 15 Elo 2176 (-15),44,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,MD,KANG Mi.. / SEO Seu.. (9) Rank 6 Elo 2224 (+15),21-19 / 21-17,Hendra S.. / Mohamm.. (8) Rank 8 Elo 2052 (-15),35,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,WS,Carolina MARIN (6) Rank 6 Elo 2434 (+37),21-16 / 21-14,TAI Tzu Ying (4) Rank 4 Elo 2557 (-37),50,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,WS,Akane YAMAGUCHI (2) Rank 2 Elo 2498 (+14),21-16 / 21-18,Gregoria Mariska TUN.. (8) Rank 8 Elo 2314 (-14),38,https://badmintonranks.com/tournament?id=12940,1,BWF World Championships 2023
2023-08-25,Quarter final,MD,Aaron CH.. / SOH Wo.. (4) Rank 4 Elo 2136 (+23),21-10 / 15-21 / 21-14,LIU Yu C.. / OU Xuan .. (6) Rank 7 Elo 2085 (-24),50,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,MS,PRANNOY H. S. (9) Rank 9 Elo 2330 (+47),13-21 / 21-15 / 21-16,Viktor AXELSEN (1) Rank 1 Elo 2627 (-46),68,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WS,CHEN Yu Fei (3) Rank 3 Elo 2524 (+9),21-17 / 21-12,WANG Zhi Yi (10) Rank 11 Elo 2252 (-10),45,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2366 (+9),18-21 / 21-15 / 21-13,WANG Tzu Wei Rank 29 Elo 2093 (-10),81,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,MD,Kim AST.. / Anders S.. (11) Rank 11 Elo 2073 (+43),21-18 / 21-19,Satwiksai.. / Chirag S.. (2) Rank 2 Elo 2270 (-42),48,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2737 (+2),16-21 / 21-10 / 21-11,Nozomi OKUHARA Rank 36 Elo 2198 (-3),70,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,MD,LIANG W.. / WANG C.. (3) Rank 3 Elo 2167 (+19),21-18 / 15-21 / 21-14,Muhamm.. / Bagas M.. (13) Rank 15 Elo 2051 (-19),56,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,XD,JIANG Zh.. / WEI Ya X.. (8) Rank 7 Elo 2121 (+29),21-16 / 21-18,Mathias .. / Alexandr.. (11) Rank 11 Elo 2130 (-28),44,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2389 (+11),21-15 / 16-21 / 21-16,Nami MA.. / Chiharu .. (7) Rank 7 Elo 2160 (-12),68,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2316 (+10),21-11 / 21-11,CHEN Ta.. / TOH Ee .. (14) Rank 18 Elo 2051 (-10),28,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WD,ZHANG .. / ZHENG .. (6) Rank 6 Elo 2059 (+32),17-21 / 21-17 / 21-19,Pearly TA.. / THINAAH.. (10) Rank 11 Elo 2110 (-32),76,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2397 (+11),21-10 / 21-6,KIM Won .. / JEONG .. (6) Rank 6 Elo 2152 (-11),27,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WD,Apriyani .. / Siti Fadia.. (11) Rank 12 Elo 2062 (+38),21-18 / 13-21 / 21-10,Yuki FUK.. / Sayaka H.. (5) Rank 5 Elo 2178 (-37),77,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2154 (+36),21-12 / 21-16,Dechapol.. / Sapsiree .. (4) Rank 4 Elo 2252 (-35),41,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-25,Quarter final,WD,KIM So Y.. / KONG H.. (3) Rank 3 Elo 2327 (+8),21-19 / 21-19,Jongkolp.. / Rawinda .. (8) Rank 8 Elo 2012 (-8),54,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,MS,Anders ANTONSEN (12) Rank 12 Elo 2335 (+17),21-18 / 21-17,LEE Zii Jia Rank 13 Elo 2196 (-17),53,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,WS,Gregoria Mariska TUN.. (8) Rank 8 Elo 2289 (+25),13-21 / 21-19 / 21-11,HAN Yue (9) Rank 9 Elo 2263 (-25),53,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,MS,WANG Tzu Wei Rank 29 Elo 2046 (+47),21-15 / 21-14,LI Shi Feng (6) Rank 6 Elo 2331 (-45),44,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,WS,TAI Tzu Ying (4) Rank 4 Elo 2551 (+6),21-18 / 21-17,Pornpawee CHOCHU.. (11) Rank 12 Elo 2182 (-6),39,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,MS,Kodai NARAOKA (4) Rank 4 Elo 2270 (+17),21-11 / 21-4,LEE Cheuk Yiu (15) Rank 16 Elo 2141 (-18),36,https://badmintonranks.com/tournament?id=12940,2,BWF World Championships 2023
2023-08-24,Round 3,WS,Akane YAMAGUCHI (2) Rank 2 Elo 2498 (+0),W.O.,Busanan ONGBAMRU.. (13) Rank 13 Elo 2177 (-1),0,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MS,SHI Yu Qi (8) Rank 8 Elo 2300 (+15),21-7 / 14-21 / 22-20,NG Ka Long Angus (16) Rank 17 Elo 2148 (-16),72,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,KANG Mi.. / SEO Seu.. (9) Rank 6 Elo 2216 (+8),21-19 / 13-21 / 21-15,LEE Jhe-.. / YANG Po-.. Rank 21 Elo 1898 (-9),54,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MS,Viktor AXELSEN (1) Rank 1 Elo 2624 (+3),21-13 / 21-19,CHOU Tien Chen (10) Rank 10 Elo 2144 (-3),41,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WS,Carolina MARIN (6) Rank 6 Elo 2433 (+1),21-10 / 21-18,THET Htar Thuzar Rank 61 Elo 1776 (-2),35,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MS,Kenta NISHIMOTO (14) Rank 15 Elo 2153 (+23),21-19 / 21-17,Kanta TSUNEYAMA Rank 18 Elo 2091 (-22),56,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WS,CHEN Yu Fei (3) Rank 3 Elo 2518 (+6),21-12 / 21-13,Mia BLICHFELDT (15) Rank 17 Elo 2165 (-6),40,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,Hendra S.. / Mohamm.. (8) Rank 8 Elo 2028 (+24),21-15 / 21-10,HE Ji Ting / ZHOU Ha.. (16) Rank 16 Elo 1980 (-24),26,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2346 (+20),21-14 / 16-21 / 21-13,Lakshya SEN (11) Rank 11 Elo 2258 (-21),69,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WS,WANG Zhi Yi (10) Rank 11 Elo 2210 (+42),13-21 / 21-7 / 21-14,HE Bing Jiao (5) Rank 5 Elo 2421 (-42),62,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WS,AN Se Young (1) Rank 1 Elo 2734 (+3),21-19 / 21-13,ZHANG Beiwen (12) Rank 10 Elo 2190 (-2),38,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,Muhamm.. / Bagas M.. (13) Rank 15 Elo 2010 (+41),22-20 / 21-18,Takuro H.. / Yugo KO.. (5) Rank 5 Elo 2183 (-40),43,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MS,PRANNOY H. S. (9) Rank 9 Elo 2314 (+16),21-18 / 15-21 / 21-19,LOH Kean Yew (7) Rank 7 Elo 2163 (-16),69,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WD,Yuki FUK.. / Sayaka H.. (5) Rank 5 Elo 2163 (+15),21-7 / 21-15,LI Wen M.. / LIU Xuan.. (12) Rank 14 Elo 2000 (-16),42,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,Kim AST.. / Anders S.. (11) Rank 11 Elo 2048 (+25),21-15 / 21-10,ONG Yew.. / TEO Ee .. (7) Rank 9 Elo 2019 (-25),34,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,LIU Yu C.. / OU Xuan .. (6) Rank 7 Elo 2066 (+19),24-22 / 21-16,LU Ching.. / YANG Po.. (15) Rank 13 Elo 1955 (-20),38,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,Aaron CH.. / SOH Wo.. (4) Rank 4 Elo 2102 (+34),21-16 / 21-18,LEE Yang / WANG C.. (14) Rank 12 Elo 2179 (-33),43,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2312 (+4),21-14 / 21-17,Rehan N.. / Lisa Ayu .. (13) Rank 13 Elo 1887 (-5),35,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,MD,LIANG W.. / WANG C.. (3) Rank 3 Elo 2158 (+9),21-16 / 14-21 / 21-17,MAN Wei.. / TEE Kai .. Rank 25 Elo 1886 (-10),50,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,XD,Mathias .. / Alexandr.. (11) Rank 11 Elo 2089 (+41),21-15 / 21-18,FENG Ya.. / HUANG .. (3) Rank 3 Elo 2282 (-41),48,https://badmintonranks.com/tournament?id=12940,3,BWF World Championships 2023
2023-08-24,Round 3,WS,Nozomi OKUHARA Rank 36 Elo 2162 (+36),21-19 / 21-16,Ratchanok INTANON (7) Rank 7 Elo 2276 (-35),47,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,KIM So Y.. / KONG H.. (3) Rank 3 Elo 2324 (+3),21-19 / 21-11,YEUNG .. / YEUNG P.. Rank 27 Elo 1846 (-4),46,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,Apriyani .. / Siti Fadia.. (11) Rank 12 Elo 2017 (+45),21-12 / 21-14,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2277 (-44),41,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,MD,Satwiksai.. / Chirag S.. (2) Rank 2 Elo 2260 (+10),21-15 / 19-21 / 21-9,Leo Rolly.. / Daniel M.. (10) Rank 10 Elo 2000 (-10),61,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,Jongkolp.. / Rawinda .. (8) Rank 8 Elo 1990 (+22),21-14 / 17-21 / 21-19,Febriana .. / Amallia C.. (16) Rank 18 Elo 1908 (-23),73,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,JIANG Zh.. / WEI Ya X.. (8) Rank 7 Elo 2107 (+14),21-16 / 21-18,GOH Soo.. / LAI Shev.. (10) Rank 10 Elo 1925 (-16),30,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2392 (+5),21-14 / 21-9,Dejan FE.. / Gloria Em.. Rank 19 Elo 1970 (-5),30,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,ZHANG .. / ZHENG .. (6) Rank 6 Elo 2053 (+6),21-13 / 21-10,Kirsten D.. / Alyssa TI.. Rank 64 Elo 1692 (-10),32,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,KIM Won .. / JEONG .. (6) Rank 6 Elo 2134 (+18),18-21 / 22-20 / 21-17,YE Hong .. / LEE Chia.. (16) Rank 14 Elo 2011 (-18),60,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,CHEN Ta.. / TOH Ee .. (14) Rank 18 Elo 2027 (+24),20-22 / 21-19 / 21-12,Thom GI.. / Delphine .. (7) Rank 8 Elo 1980 (-25),74,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,Pearly TA.. / THINAAH.. (10) Rank 11 Elo 2076 (+34),21-14 / 22-20,Mayu MA.. / Wakana .. (4) Rank 4 Elo 2165 (-34),48,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,WD,Nami MA.. / Chiharu .. (7) Rank 7 Elo 2141 (+19),21-13 / 21-11,Rin IWAN.. / Kie NAK.. (14) Rank 15 Elo 2028 (-20),40,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2138 (+16),21-10 / 15-21 / 21-16,Supak JO.. / Supissar.. (12) Rank 12 Elo 1988 (-17),47,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
2023-08-24,Round 3,XD,Dechapol.. / Sapsiree .. (4) Rank 4 Elo 2238 (+14),21-12 / 21-19,Rinov RI.. / Pitha Hani.. Rank 17 Elo 2058 (-15),41,https://badmintonranks.com/tournament?id=12940,4,BWF World Championships 2023
