date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2025-07-23,Round 1,WD,YEUNG .. / YEUNG P.. Rank 17 Elo 1821 (+10),21-12 / 21-13,Rutaparn.. / Swetaparn.. Rank 36 Elo 1531 (-22),31,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,MD,KIM Won .. / SEO Seu.. (3) Rank 1 Elo 2305 (+3),21-14 / 21-14,XIE Hao .. / ZENG Wei.. Rank 29 Elo 1831 (-4),35,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,XD,WANG C.. / JEONG N.. Rank Elo 1619 (+97),21-17 / 16-21 / 21-15,Thom GI.. / Delphine .. (7) Rank 7 Elo 2082 (-48),61,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,MS,Jonatan CHRISTIE (4) Rank 4 Elo 2251 (+10),21-17 / 21-12,Jia Heng Jason TEH Rank 22 Elo 2015 (-11),43,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,XD,Dechapol.. / Supissar.. (5) Rank 3 Elo 2261 (+2),21-12 / 21-11,HEE Yon.. / JIN Yu Jia Rank 23 Elo 1722 (-3),25,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,XD,Amri SYA.. / Nita Violin.. Rank 20 Elo 1907 (+36),21-18 / 17-21 / 21-19,CHENG .. / ZHANG C.. Rank 11 Elo 2003 (-33),67,https://badmintonranks.com/tournament?id=14501,6,China Open 2025
2025-07-23,Round 1,MD,KANG Mi.. / KI Dong Ju Rank 40 Elo 1983 (+37),15-21 / 21-15 / 21-17,GOH Sze.. / Nur IZZU.. (1) Rank 3 Elo 2137 (-36),56,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,Mizuki O.. / Miyu TAK.. Rank 26 Elo 1879 (+6),24-22 / 21-10,Annie LA.. / Estelle VA.. Rank Elo 1508 (-16),40,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MS,Nhat NGUYEN Rank 34 Elo 2028 (+25),20-22 / 21-16 / 21-11,Rasmus GEMKE Rank 30 Elo 2021 (-26),85,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,Sabar Ka.. / Moh Rez.. (7) Rank 8 Elo 2062 (+9),21-9 / 21-14,CHEN Z.. / Presley S.. Rank 30 Elo 1800 (-11),30,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,Fajar ALF.. / Muhamma.. Rank 86 Elo 1930 (+17),21-11 / 21-10,CHOON.. / Muhamma.. Rank 53 Elo 1797 (-21),23,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,Daniel LU.. / Mads VES.. Rank 26 Elo 1836 (+35),12-21 / 21-12 / 21-14,CHIU Hsi.. / WANG Ch.. Rank 18 Elo 1885 (-33),44,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,Lauren L.. / Allison Qu.. Rank 28 Elo 1832 (+8),21-16 / 21-14,Kavipriya .. / Simran SI.. Rank 58 Elo 1517 (-20),36,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MS,LEONG Jun Hao Rank 26 Elo 2128 (+27),21-15 / 21-18,Kenta NISHIMOTO Rank 13 Elo 2147 (-27),45,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,HUANG .. / LIU Yang Rank 17 Elo 1925 (+29),16-21 / 26-24 / 21-19,LIU Kuan.. / YANG Po .. Rank 23 Elo 1945 (-29),75,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,HSIEH P.. / HUNG En-.. Rank 12 Elo 1915 (+6),21-12 / 21-5,Amrutha .. / Sonali SIN.. Rank 102 Elo 1539 (-14),20,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,BAEK Ha.. / LEE So H.. (4) Rank 4 Elo 2152 (+3),21-6 / 21-15,FAN Ka Y.. / YAU Mau .. Rank 57 Elo 1706 (-6),25,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,LI Yi jing / LUO Xu .. (5) Rank 5 Elo 2020 (+7),21-10 / 21-9,Francesc.. / Jennie GA.. Rank 92 Elo 1684 (-11),28,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WS,Gregoria Mariska TUN.. (8) Rank 8 Elo 2197 (+5),23-21 / 21-9,Kaoru SUGIYAMA Rank 36 Elo 1800 (-6),37,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,LIANG W.. / WANG C.. (5) Rank 6 Elo 2102 (+11),21-11 / 21-11,LEE Jhe-.. / YANG Po-.. Rank 21 Elo 1873 (-12),22,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WD,LUI Lok L.. / TSANG Hi.. Rank 27 Elo 1726 (+22),21-11 / 21-18,Polina B.. / Yevheniia .. Rank 21 Elo 1569 (-35),26,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MS,NG Ka Long Angus Rank 20 Elo 2063 (+32),21-14 / 11-21 / 21-7,LEE Cheuk Yiu Rank 15 Elo 2149 (-32),52,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MS,LI Shi Feng (5) Rank 5 Elo 2302 (+13),14-21 / 24-22 / 21-11,Lakshya SEN Rank 19 Elo 2120 (-13),67,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MS,CHOU Tien Chen (6) Rank 6 Elo 2195 (+19),21-18 / 21-16,WANG Tzu Wei Rank 24 Elo 2108 (-20),42,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,WS,HAN Qian Xi Rank 34 Elo 1922 (+45),20-22 / 21-16 / 21-19,Ratchanok INTANON Rank 9 Elo 2183 (-42),70,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,MD,Takuro H.. / Yugo KOB.. Rank 16 Elo 2080 (+19),21-14 / 21-17,CHEN Bo.. / LIU Yi Rank 11 Elo 1987 (-20),34,https://badmintonranks.com/tournament?id=14501,7,China Open 2025
2025-07-22,Round 1,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2395 (+2),21-18 / 21-16,Yuichi SH.. / Sayaka H.. Rank 21 Elo 1876 (-3),47,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,WS,CHEN Yu Fei (5) Rank 5 Elo 2637 (+4),21-15 / 21-11,KIM Ga Eun Rank 17 Elo 2193 (-3),35,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,WONG Ti.. / LIM Chiew.. Rank 34 Elo 1617 (+62),25-27 / 21-16 / 21-14,Rohan K.. / GADDE R.. Rank 33 Elo 1683 (-50),64,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,WS,GAO Fang jie Rank 12 Elo 2232 (+7),21-11 / 21-13,Julie Dawall JAKOBSEN Rank 30 Elo 1914 (-8),37,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,MS,PRANNOY H. S. Rank 35 Elo 1984 (+42),8-21 / 21-16 / 23-21,Koki WATANABE Rank 18 Elo 2225 (-40),57,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,MS,Kunlavut VITIDSARN (1) Rank 1 Elo 2427 (+8),10-21 / 21-15 / 21-18,Alwi FARHAN Rank 25 Elo 2127 (-7),65,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,Hiroki MI.. / Natsu SA.. (8) Rank 8 Elo 2047 (+18),22-24 / 21-19 / 21-19,YE Hong .. / Nicole Go.. Rank 17 Elo 1933 (-19),56,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,GAO Jia .. / WU Meng .. Rank 39 Elo 1888 (+26),21-15 / 21-16,HOO Pan.. / CHENG S.. Rank 13 Elo 1847 (-27),29,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,WS,HAN Yue (4) Rank 3 Elo 2326 (+10),21-9 / 12-21 / 21-17,Natsuki NIDAIRA Rank 24 Elo 2073 (-10),64,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,Rehan N.. / Gloria Em.. Rank 16 Elo 1910 (+7),21-12 / 21-17,Ashith S.. / Amrutha P.. Rank 41 Elo 1564 (-15),31,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,WS,LIN Hsiang Ti Rank 22 Elo 1965 (+15),21-23 / 21-11 / 21-10,Anupama UPADHYAYA Rank 38 Elo 1798 (-18),55,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,GUO Xin .. / CHEN Fa.. Rank 9 Elo 2007 (+25),17-21 / 21-19 / 21-14,Jesper T.. / Amalie M.. Rank 10 Elo 1985 (-25),56,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,WS,SIM Yu Jin Rank 14 Elo 2203 (+26),21-14 / 14-21 / 21-19,Putri Kusuma WARDANI Rank 10 Elo 2216 (-26),56,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2025-07-22,Round 1,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2120 (+7),22-20 / 21-12,Presley S.. / Jennie GA.. Rank 29 Elo 1791 (-9),35,https://badmintonranks.com/tournament?id=14501,8,China Open 2025
2024-09-22,Final,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2170 (+32),13-21 / 21-12 / 21-17,HE Ji Ting / REN Xian.. (5) Rank 7 Elo 2221 (-32),58,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-22,Final,MS,WENG Hong Yang Rank 25 Elo 2250 (+32),21-17 / 21-12,Kodai NARAOKA (6) Rank 6 Elo 2309 (-32),54,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-22,Final,WS,WANG Zhi Yi (3) Rank 5 Elo 2476 (+6),21-17 / 21-15,Tomoka MIYAZAKI Rank 21 Elo 2120 (-6),52,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-22,Final,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2313 (+14),16-21 / 21-14 / 21-17,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2125 (-14),72,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-22,Final,WD,LI Yi jing / LUO Xu m.. Rank 18 Elo 2082 (+27),11-21 / 21-18 / 21-8,LI Wen M.. / ZHANG S.. Rank 80 Elo 2066 (-27),71,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,MS,Kodai NARAOKA (6) Rank 6 Elo 2272 (+37),21-17 / 21-13,Kunlavut VITIDSARN (8) Rank 7 Elo 2416 (-37),54,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,MD,HE Ji Ting / REN Xian.. (5) Rank 7 Elo 2210 (+11),21-18 / 21-11,ONG Yew.. / TEO Ee Yi Rank 23 Elo 1972 (-12),43,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,MS,WENG Hong Yang Rank 25 Elo 2212 (+38),21-17 / 21-18,Jonatan CHRISTIE (7) Rank 8 Elo 2365 (-38),59,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2148 (+22),21-14 / 24-22,Muhamm.. / Daniel MA.. Rank 88 Elo 2082 (-22),43,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,WD,LI Wen M.. / ZHANG S.. Rank 80 Elo 2038 (+28),21-17 / 22-20,JIA Yi Fan / ZHENG .. (5) Rank Elo 2036 (-28),57,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,WD,LI Yi jing / LUO Xu m.. Rank 18 Elo 2046 (+36),21-12 / 21-14,JEONG .. / KIM Hye .. (8) Rank 11 Elo 2152 (-35),47,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,WS,WANG Zhi Yi (3) Rank 5 Elo 2460 (+16),21-15 / 21-18,Aya OHORI (7) Rank 9 Elo 2306 (-15),51,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2305 (+8),21-16 / 21-15,Dejan FE.. / Gloria Em.. Rank 16 Elo 2009 (-8),59,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,WS,Tomoka MIYAZAKI Rank 21 Elo 2070 (+50),22-20 / 21-15,Akane YAMAGUCHI (4) Rank 8 Elo 2462 (-49),55,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-21,Semi final,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2097 (+28),21-18 / 21-18,CHENG .. / ZHANG C.. Rank 22 Elo 2103 (-27),51,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,MS,Kunlavut VITIDSARN (8) Rank 7 Elo 2400 (+16),10-21 / 21-11 / 21-19,Anthony Sinisuka GINTI.. Rank 10 Elo 2260 (-17),60,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,MD,HE Ji Ting / REN Xian.. (5) Rank 7 Elo 2184 (+26),21-12 / 11-21 / 21-19,Kim AST.. / Anders S.. (2) Rank 2 Elo 2172 (-26),65,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,MS,Kodai NARAOKA (6) Rank 6 Elo 2249 (+23),21-18 / 14-21 / 21-12,Koki WATANABE Rank 15 Elo 2194 (-22),78,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,WD,JIA Yi Fan / ZHENG .. (5) Rank Elo 2007 (+29),21-11 / 21-14,LEE Yu Li.. / SHIN Seu.. Rank 20 Elo 2024 (-29),41,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,MS,WENG Hong Yang Rank 25 Elo 2176 (+36),19-21 / 21-19 / 23-21,Anders ANTONSEN (5) Rank 5 Elo 2310 (-36),91,https://badmintonranks.com/tournament?id=14262,1,China Open 2024
2024-09-20,Quarter final,WD,LI Yi jing / LUO Xu m.. Rank 18 Elo 1996 (+50),14-21 / 21-15 / 21-18,LIU Shen.. / TAN Ning (2) Rank 3 Elo 2367 (-47),61,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WD,LI Wen M.. / ZHANG S.. Rank 80 Elo 1990 (+48),21-18 / 21-18,BAEK Ha.. / LEE So H.. (1) Rank 2 Elo 2297 (-45),49,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,MD,ONG Yew.. / TEO Ee Yi Rank 23 Elo 1928 (+44),14-21 / 21-17 / 21-14,Fajar ALF.. / Muhamm.. (4) Rank 6 Elo 2129 (-41),58,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WS,WANG Zhi Yi (3) Rank 5 Elo 2453 (+7),13-21 / 21-11 / 21-14,GAO Fang jie Rank 34 Elo 2135 (-7),69,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WD,JEONG .. / KIM Hye .. (8) Rank 11 Elo 2143 (+9),21-18 / 21-19,TENG Ch.. / YANG Ch.. Rank 110 Elo 1852 (-9),44,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,MS,Jonatan CHRISTIE (7) Rank 8 Elo 2351 (+14),21-18 / 21-12,LEI Lan Xi Rank 28 Elo 2183 (-15),47,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WS,Aya OHORI (7) Rank 9 Elo 2280 (+26),21-15 / 21-16,Pornpawee CHOCHUW.. Rank 16 Elo 2284 (-26),43,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WS,Akane YAMAGUCHI (4) Rank 8 Elo 2460 (+2),21-10 / 21-16,Malvika BANSOD Rank 43 Elo 1876 (-2),35,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,MD,Muhamm.. / Daniel MA.. Rank 88 Elo 2065 (+17),21-19 / 21-19,Rasmus .. / Frederik .. (8) Rank 14 Elo 1932 (-18),43,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2049 (+48),23-21 / 21-16,JIANG Zh.. / WEI Ya X.. (3) Rank 2 Elo 2398 (-47),34,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2126 (+22),21-19 / 21-18,MAN Wei.. / TEE Kai .. Rank 13 Elo 2070 (-23),44,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,WS,Tomoka MIYAZAKI Rank 21 Elo 2035 (+35),21-18 / 21-6,YEO Jia Min Rank 17 Elo 2130 (-34),32,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2299 (+6),21-10 / 21-10,Jesper T.. / Amalie M.. Rank 51 Elo 1950 (-7),33,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,XD,CHENG .. / ZHANG C.. Rank 22 Elo 2084 (+19),21-15 / 21-19,Hiroki MI.. / Natsu SAI.. Rank 20 Elo 1985 (-20),42,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-20,Quarter final,XD,Dejan FE.. / Gloria Em.. Rank 16 Elo 1992 (+17),21-14 / 21-9,HOO Pan.. / CHENG S.. Rank 32 Elo 1851 (-19),35,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,WD,LI Wen M.. / ZHANG S.. Rank 80 Elo 1952 (+38),22-20 / 21-16,KIM So Y.. / KONG H.. (7) Rank 9 Elo 2112 (-37),46,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,MS,Kodai NARAOKA (6) Rank 6 Elo 2227 (+22),15-21 / 21-10 / 21-13,LEE Chia Hao Rank 22 Elo 2189 (-23),53,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,WD,BAEK Ha.. / LEE So H.. (1) Rank 2 Elo 2296 (+1),21-14 / 21-11,Polina B.. / Yevheniia .. Rank 43 Elo 1593 (-2),30,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,MD,HE Ji Ting / REN Xian.. (5) Rank 7 Elo 2180 (+4),21-11 / 21-16,Daniel LU.. / Mads VES.. Rank 29 Elo 1763 (-6),33,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,WD,JEONG .. / KIM Hye .. (8) Rank 11 Elo 2137 (+6),21-8 / 21-12,HSIEH P.. / HUNG En-.. Rank 73 Elo 1811 (-8),29,https://badmintonranks.com/tournament?id=14262,2,China Open 2024
2024-09-19,Round 2,MD,Fajar ALF.. / Muhamm.. (4) Rank 6 Elo 2116 (+13),21-15 / 21-8,Andreas .. / Jesper TO.. Rank 24 Elo 1921 (-14),29,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WD,JIA Yi Fan / ZHENG .. (5) Rank Elo 1997 (+10),21-9 / 22-20,SUNG Sh.. / YU Chien .. Rank 37 Elo 1733 (-13),40,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,Koki WATANABE Rank 15 Elo 2178 (+16),14-21 / 21-12 / 21-10,WANG Tzu Wei Rank 23 Elo 2046 (-16),60,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,Kunlavut VITIDSARN (8) Rank 7 Elo 2396 (+4),21-18 / 21-9,Brian YANG Rank 24 Elo 1992 (-4),39,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WS,Pornpawee CHOCHUW.. Rank 16 Elo 2273 (+11),21-13 / 20-22 / 21-14,Line Højmark KJAERSF.. Rank 18 Elo 2066 (-12),66,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WD,TENG Ch.. / YANG Ch.. Rank 110 Elo 1793 (+59),21-19 / 16-21 / 21-19,Nami MA.. / Chiharu .. (3) Rank 4 Elo 2180 (-46),56,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MD,Kim AST.. / Anders S.. (2) Rank 2 Elo 2152 (+20),21-18 / 22-24 / 21-18,Leo Rolly.. / Bagas MA.. Rank 70 Elo 2071 (-20),57,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MD,ONG Yew.. / TEO Ee Yi Rank 23 Elo 1902 (+26),21-19 / 21-14,LEE Fan.. / LEE Fang-.. Rank 28 Elo 1876 (-27),35,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,Anders ANTONSEN (5) Rank 5 Elo 2297 (+13),21-12 / 9-21 / 21-18,LOH Kean Yew Rank 11 Elo 2111 (-13),78,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WS,Aya OHORI (7) Rank 9 Elo 2271 (+9),21-17 / 21-11,NGUYEN Thuy Linh Rank 28 Elo 1987 (-8),37,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MD,Rasmus .. / Frederik .. (8) Rank 14 Elo 1898 (+34),21-16 / 21-18,Ben LANE / Sean VEN.. Rank 15 Elo 1967 (-32),45,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,Jonatan CHRISTIE (7) Rank 8 Elo 2338 (+13),16-21 / 21-18 / 22-20,Toma Junior POPOV Rank 19 Elo 2149 (-13),73,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,LEI Lan Xi Rank 28 Elo 2161 (+22),21-8 / 21-17,Kenta NISHIMOTO Rank 13 Elo 2119 (-22),40,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2029 (+20),21-16 / 21-12,Supak JO.. / Supissara .. Rank 23 Elo 1942 (-21),28,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2114 (+12),21-14 / 25-23,Junaidi A.. / YAP Roy .. Rank 41 Elo 1902 (-13),41,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MD,Muhamm.. / Daniel MA.. Rank 88 Elo 2021 (+44),21-19 / 18-21 / 21-17,LIANG W.. / WANG C.. (1) Rank 1 Elo 2308 (-42),54,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WD,LEE Yu Li.. / SHIN Seu.. Rank 20 Elo 1984 (+40),21-17 / 22-20,Rin IWAN.. / Kie NAK.. (4) Rank 6 Elo 2173 (-39),58,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,Anthony Sinisuka GINTI.. Rank 10 Elo 2218 (+42),21-11 / 21-8,SHI Yu Qi (1) Rank 1 Elo 2471 (-41),28,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,XD,Hiroki MI.. / Natsu SAI.. Rank 20 Elo 1941 (+44),10-21 / 21-19 / 21-16,TANG Ch.. / TSE Ying.. (7) Rank 8 Elo 2174 (-40),56,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,MS,WENG Hong Yang Rank 25 Elo 2140 (+36),20-22 / 21-18 / 21-15,CHOU Tien Chen Rank 9 Elo 2283 (-35),83,https://badmintonranks.com/tournament?id=14262,3,China Open 2024
2024-09-19,Round 2,WD,LIU Shen.. / TAN Ning (2) Rank 3 Elo 2365 (+2),21-18 / 21-12,YEUNG .. / YEUNG P.. Rank 16 Elo 1792 (-2),43,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,Tomoka MIYAZAKI Rank 21 Elo 2015 (+20),21-15 / 21-15,Julie Dawall JAKOBSEN Rank 38 Elo 1934 (-22),33,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2297 (+2),21-12 / 21-10,WANG C.. / HSU Yin-.. Rank Elo 1663 (-3),27,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 13 Elo 2029 (+41),21-18 / 21-19,KANG Mi.. / SEO Seu.. (3) Rank 3 Elo 2240 (-39),39,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,Malvika BANSOD Rank 43 Elo 1829 (+47),21-17 / 19-21 / 21-16,Kirsty GILMOUR Rank 25 Elo 2041 (-40),65,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WD,LI Yi jing / LUO Xu m.. Rank 18 Elo 1951 (+45),21-16 / 21-18,Pearly TA.. / THINAAH.. (6) Rank 8 Elo 2226 (-42),40,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,XD,CHENG .. / ZHANG C.. Rank 22 Elo 2073 (+11),22-20 / 19-21 / 21-9,Mads VE.. / Christine .. Rank 24 Elo 1851 (-13),61,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,WANG Zhi Yi (3) Rank 5 Elo 2446 (+7),29-27 / 21-11,ZHANG Yi Man Rank 19 Elo 2129 (-7),54,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,GAO Fang jie Rank 34 Elo 2124 (+11),9-21 / 21-13 / 21-17,SUNG Shuo Yun Rank 26 Elo 1908 (-13),68,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,YEO Jia Min Rank 17 Elo 2093 (+37),21-16 / 21-17,Busanan ONGBAMRUN.. Rank 12 Elo 2254 (-37),39,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,XD,Jesper T.. / Amalie M.. Rank 51 Elo 1915 (+35),21-18 / 21-18,TAN Kian.. / LAI Pei Jin.. Rank 17 Elo 2005 (-33),36,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,XD,Dejan FE.. / Gloria Em.. Rank 16 Elo 1949 (+43),21-15 / 13-21 / 21-9,CHEN Ta.. / TOH Ee W.. Rank 9 Elo 2187 (-41),56,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
2024-09-19,Round 2,WS,Akane YAMAGUCHI (4) Rank 8 Elo 2459 (+1),17-21 / 21-10 / 21-13,CHIU Pin-Chian Rank 41 Elo 1852 (-1),53,https://badmintonranks.com/tournament?id=14262,4,China Open 2024
